artist_name,artist_id
全河京,13500840
全香琪,12436068
全敏京,12108192
千嘉英,1034004
Queen Bee,125860
rosy,12289114
Rachel Lim,12544217
Risso,1081959
Rothy,12828299
仁顺伊,125882
Ra.L,1131044
ROO,1000023
ROSÉ,12062255
Romantic Melody Chobi,125901
Raina,990078
Raonlia,125898
Raon Lee,12262293
Rena,125891
Raya,125904
Richard Parkers,1038312
融真,1081640
Ran,125881
Ray B,124656
Ronny Chu,12096315
Rami,125890
REMI,1063099
RYEOGYEONG,13973430
Romi,125880
RUI,12108174
Rumi,12462167
任秀妍,13430085
Rana,29148359
Ruel,1020091
RONY,12356637
Ramda,124655
Rica,1179128
Rani,27693658
Rosy Oh,14885028
任贤玉,31677062
芮金州,14098472
Rubber B,30967382
Ro,14054080
RhodA,30469254
润爱子,13498252
Reta,30315390
Rabbit Soul,13498092
Rumin,29921994
RYUI,13430156
Ruach,14758358
Rachel,13227564
Ra:Mi,13706166
Rita!,12902304
任泫雅,13227522
Rosa,12493120
Risha,12973038
Re:U,12475316
任旻熙,12775754
Rodah,12463384
ReSa,12474698
ROME,12107788
Raela,12463454
Red Socks,1180136
RanZi,12448142
Raun,832728
睿恩,12440054
Rumeda,126088
Ra.ll,12332150
Rubia,125896
Romantic Fish,12108526
Rottyful Sky,125888
Ryhee,12073982
Rachel Kwag ,30618431
RossyPP,125886
Rosie love,30531267
Rica,29878385
Robinkss,30529283
Rira,14499293
Rita Lamiz,30471251
Rosy,14100721
RINAA,30415255
Rinae,13226517
Rachel Kwag,27952287
Ritz,12773157
RUBY,13500443
Ryuna,12645497
任创淑,13498051
Roja,12597049
RainD,13192063
Rainy Spell,12468233
任秀彬,12807063
Red Girl,12463201
任明熙,12776767
Ryaquel,12462169
Recordame,12607139
Rinna Suede,12451145
Rhea,12446019
润明仁,12108589
Royoung,12312131
日月之雾,12048309
润珍,12108427
Reminice,1191069
Re Min,125903
Raymee,1181373
Rizi,125887
Rony Project,1043357
Suran,1081589
Stella Jang,1054076
Sondia,12142077
Shizuko Mori,1055007
Sugarhate,12090010
Sara,125909
沈圭善,125968
Sulli,12262226
Solar,1081079
申智熏,840012
孙丹菲,125907
淑熙,125935
SAya,31156288
SAAY,12535682
素珍,844835
SUMIN,12007321
Somi,12108267
Yozoh,126093
Summer Soul,12278448
Savina & Drones,125974
So!YoON!,12273043
Saevom,1087055
Swell,1049887
Snowscene,12095334
宋荷艺,837380
Sophia Pae,1098118
Sunny,714004
SEORYOUNG,30891449
涩琪,1181542
Springloll,125959
苏灿辉,125930
宋枝恩,125938
Satbyeol,125865
沈贤政,125939
沈恩京,896386
少香,125989
Sona,125913
Sandara Park,125908
Sora,12107405
SOBAE,12793028
申彩妍,11991014
申智秀,125981
Shim'z Music,12463116
顺伊(DIA),12657036
SAYMA,13776172
Subin,1029021
SeungHee,1050132
沈恩珍,125951
SOLE,12810027
Sleeq,1060113
Sehwa,13734131
沈守峰,125937
SE O,11995159
沈妍雅,125970
Sarah Chang,125924
Shine,125916
Sandy,13923020
solar,1111022
申敏儿,1024301
申世京,125936
孙娜恩,1165033
SUDI,28103352
Suehee,77889
宋慧乔,125929
Sonya,187287
SunBee,840137
申宝拉,794327
宋熙兰,125965
Soul Sweet,12080060
Serri,11974152
SiAN,27889520
Simone,125997
Sora,125940
Sorri,125943
SION,13705036
SONMOA,12301139
申素熙,125956
宋恩伊,868007
宋永珠,125911
Sugar Bubble,127656
Steady,12493483
申尤美,12602407
申孝范,125946
孙敏,125906
SeeU,12322172
Sarah,125932
Sohee,12311178
Seol.A,12090032
Siwa,125984
Shin Hyun Hee,13710492
Sohyeon,12475436
苏允,125963
SUA,1137294
Sunny,12262459
Solbi,125910
SHALLYN,14881011
SURGE,30306144
Saera,12602140
SANA,12142072
SO YUMI,1063065
太妍,125506
泰仁,126019
Tiffany Young,126009
Tymee,860005
Tart,13024274
The Hayan,126024
Truedy,1137297
Tarin,1019603
Taste,126026
泰慧妍,11991065
The Relax,12474279
ta U,13227154
투야,160824
泰智,31203474
Twelve,30418240
Tress,30416238
THX,12458188
Tabitha,29497514
TANIA,12232116
天空月,13080282
TaeU,837288
Tanya,12525050
泰允,126020
This Is Manner,12462282
Twineel,31227043
糖鲸鱼,12108254
TACEY,31047295
Thnk U Berry,12107178
天光,13429195
Tina,12073890
Transparent Cat,12903383
The Believe,12066070
turpee,12468339
T.L,126018
TwoMe,12175223
泰兰,13707129
Ta`en,896299
泰荷,13497609
Tasi,415119
Tia,12449093
Sound of Heart,339195
Topping,12411089
Tissue,126027
Tain,12279821
Tuesday Playground,11993017
U-Hee,11982042
Elli K,1187003
U,126029
Urban Space,126036
UNI,28085241
Uza,12250128
UR Kim,12041092
U-AMI,126035
uju,13057703
Unison,11995061
Um Seona,30110252
Urban Romantic City,126033
U&,11977100
UZA,30618645
U.EUN,31832116
Uhnee,12142153
U-in,29149288
USL,12098153
U.Je,12355120
uran,12006169
UA,12273356
U-who,31506694
Unina,126032
UUi,29490258
U-hee,31030943
Universemongae,12505186
Uno,12493099
Unee,12073678
Una,12467303
VANO,28085441
VETTI,12274140
VIEW,12370127
Venny,1102059
Vibin,13933043
VeVe,12088026
Valuable Time,31814459
vom,27951870
verycoybunny,31568211
Valen,31153441
Via,12231108
Verda Maro,30403233
Vitabin,15024053
Vista Eternity,13222621
Vn.JuHee,1193177
Wendy,896665
Who r u?,11975241
Wax,126112
吴夏荣,1044253
文玄雅,1035001
WISUE,12144024
吴承姬,1017087
Jenny,126055
吴智恩,126046
吴允慧,126049
Wildberry,12893327
温小蕾,1040033
文彩元,851616
吴贤兰,126095
吴艺琳,1181836
WOOSOO,1055012
Way,11981013
文喜京,1087397
文根英,126051
Whale,12322087
WooIn,27889445
吴秀敏,126056
文宝拉,126052
Woo Minjeong,31155383
文彩允,31800236
Wony,30111251
吴志敏,31660328
维生素,14055039
우위영,31600196
吴水彬,12108755
WindFla,31506896
WindSoul lee eun-hye,12108463
文秀华,30498948
Woohwa,12108171
吴妍熙,13642024
Woori,1026095
吴荷娜,12975692
Worre,126103
屋角钢琴,12895144
吴素英,125807
文珠兰,12676036
吴秀珍律师,30979758
吴智慧,12441064
Woosujeong,30535690
Weeny,1178152
Western Kite,29924122
吴秀妍,957172
吴秀香,12441238
With,126048
吴恩,12145074
我爱你对不起,126044
Wina,955126
Wero,124956
吴智艺,126050
Wanee Jung,30616529
吴艺书,30231649
White Pray,13972233
WiNee,13485061
文茗美,12389249
WONJI,12273353
WELL,12196149
吴智英,126097
文彬,126057
文芝恩,126053
Willie Ruff,126045
泫雅,126066
宣美,818678
孝琳,818694
秀智,768284
孝敏,956382
星,126061
孝彬,1028008
鲜于贞娥,125978
雪娥,12098020
幸福的摇篮曲,12468042
信飞,12108233
徐玄,126077
徐艺安,1050863
熊山,155988
徐英恩,126063
徐仁英,126060
徐智秀,12301220
秀英,1025153
许嘉允,818432
许龄智,1080101
UNee,126031
徐妍,126073
HyoJung,12122226
徐玄振,855593
西门卓,126085
徐智英,126062
秀彬,126065
小抽屉,12903260
徐真英,126067
孝仁,27889240
徐恩政,13776208
序英,13708559
雪炫,12131518
夏妍,13487218
秀斌,12098026
熙,126082
咸阜英,126087
心,126086
秀景,126084
徐艺林,31386086
秀晶,30968300
徐子英,29945202
徐智由,30473692
雪儿,28085322
徐裕贞,13839124
孝定,13056630
炫儿,13837700
徐妍贞,126090
西香,13498572
雪花,126078
徐润京,13497632
玄英,126074
秀河,12289044
秀妍,125986
许智英,11991188
夏允贞,31480265
孝恩,1150344
薛恩英,30876285
徐珠京,126076
雪伊朗,30361485
宣河,126064
勋子,27888437
徐敏淑,31594471
行淑儿,14999033
徐智源,31594467
玄善雅,14712049
Xeheun,30403247
徐河律,13838241
秀拉,28385427
夏润,13707161
贤子,12561863
星星爱情,13161117
夏天,12097027
叙述的女子,12447113
Xena,958131
徐智恩,12053449
贤珠,126079
徐盛熙,1192373
秀成,126071
秀安,125945
尹美莱,126011
尹恩惠,126099
Younha,126101
Yulia,126151
Yangpa,125610
玉珠贤,126094
YESEO,12213215
严正花,126096
Yezi,1137206
youra,15251117
yeon sue,12053491
俞宙,1058141
宥斌,1137295
俞胜恩,792800
杨熙恩,126113
尹普美,1075141
殷嘉恩,1060047
尤美,126092
妍雨,126105
银河,1176008
Y,126107
俞延静,12090238
余恩,1132735
酉奈,11975052
豫彬,12062033
YODAYOUNG,31291070
夜光兔子,125777
yourbeagle,28264962
艺琳,11975055
이브,12895207
宥智,1050393
英智,126104
尹彩京,12053103
Yang Yang,126117
阳光国度,126146
YEL,12096204
Yisabel,126124
YOYOMI,13464090
YonYon,13705342
尹诗奈,126118
Yeri,11980024
Yein,12474076
妍真,126111
禹妍秀,1156290
Yoony Eun,12096189
禹恩美,126137
严智,12040067
Yangsun,12053416
尹志英,28085230
元美妍,126129
Yuria,126147
Young pianist,13837501
Yuri,126110
杨恩善,126141
Yumi,126150
殷河秀,1089133
Yuna,126139
Zion,126172
尹珍,126138
杨惠承,126136
Yena,126100
杨颂伊,905594
YELO,30450236
鱼之梦,126161
Yeim,13838012
YNR,15021147
尹雪,126148
禹怡京,126115
YUNINI,12914072
夜对我说,13499469
Yoon Lip,12804032
尹福姬,1165034
尹正,126160
叶浪,31660330
Yumi Lee,31361596
Yeri,30894430
양보나,31080716
Yoori,30618306
严素允,30993876
YANG JI,30617406
艳红,30498272
俞京熙,30556850
允素拉,30109736
YoungAh,30473926
杨成敏,29923940
以音,30316254
YIRA,14055040
YerY,30107430
元金顺,13642184
Yuldia,29497502
元浩景,13431204
尹青儿,28669902
Yang-A,13228492
月中兔,27889670
尹朝,12860024
Yeasl,15203642
尹瑞贞,12766020
尹一,15024194
尹秀贤,12646488
YUJA,13589894
郑恩地,174005
郑仁,126191
赵贤雅,718007
智妍,896243
朱艺仁,1154080
昭宥,866090
张娜拉,126174
张才人,126210
智珉,1049903
ZeeAnn,12339105
知英,721005
Zia,126173
赵英贤,1063072
ZISU,11979019
张慧珍,126169
张润贞,126165
张睿恩,15251069
周炫美,126171
Z.ye,12389202
朱熙,948021
赵胜熙,11971055
Z.Hera,751006
郑采妍,12074224
赵正熙,803054
赵元善,126183
正花,12053209
赵贤荣,1019363
郑世林,11995039
昭政,1144008
智贤,789423
시하,1028024
智善,126197
张弼顺,126166
郑涩琪,126190
张熙英,126215
甄美里,126180
智爱,126179
张熙苑,1182027
赵恩希,1050389
朱英,126181
ZENA,29500490
珍珠,125532
郑妍秀,12441334
郑世珍,1085025
昭娟,1193219
朱宝拉,126185
郑河尹,126201
ZSUN,12602131
张妍珠,126176
子瑜,11972094
郑恩彩,126193
朱恩智,1106055
郑多恩,125547
朱美妍,1192267
郑熏姬,126168
赵东熙,1062005
赵荷娜,125545
张英兰,125871
赵慧莲,126186
朱贤,31725019
郑美英,31386338
郑世晶,31100115
郑雅丽,31088418
郑合,30889919
郑江,30528382
郑浩振,30875571
郑七男,30231114
Z.J,28387279
郑美颂,27695294
郑慧琳,28385419
赵有琳,27692690
赵贤淑,28385039
赵善熙,15251098
郑孝元,27888255
郑丽元,13973382
张瑞希,27693263
贞熙,13432154
郑河镇,14714047
Zara,12996094
张汝贞,13838143
郑仁淑,12807062
朱美拉,13837719
ZETTY,12462310
赵铉熙,13837311
周真艺,12440154
真允熙,13711079
赵新女,12439026
赵恩爱,13500831
정효진,12097034
赵慧咪,12794015
郑伊,12095186
赵永熙,12602615
郑恩珠,12090250
郑慧珠,12576043
ZYEUN,12090170
张秀娥,12475315
Ziu,1193430
赵素珍,12441359
张恩珠,1115238
赵慧琳,12440175
BTS (防弹少年团),783124
BIGBANG,126339
(G)I-DLE,14055085
BLACKPINK,12068017
High4,905037
GOT7,881021
N.Flying,886043
TWICE,1161043
脸红的思春期,1039524
SEVENTEEN,1080132
iKON,1011143
CLC,1053145
레게 강 같은 평화 (RGP),159554
T-ara,127815
Apink,126277
SF9,12121227
TOMORROW X TOGETHER,31154262
Dungeon and Fighter,31464841
少女时代,126793
野菊花,128245
BTOB,126454
EVERGLOW,31155429
PENTAGON,12041119
EXO,759509
GFRIEND,1046043
Trouble Maker,161330
EXID,126721
AOA,126312
MOMOLAND,12170236
乌龟组合,128028
VERIVERY,30107281
WINNER,976163
Epik High,126682
4MINUTE,128176
hyukoh,1054167
高耀太,126797
Leessang,127089
CNBLUE,126524
2PM,128182
ITZY,31155319
10cm,128195
OH MY GIRL,1055016
Beast,126377
2NE1,128177
宇宙少女,1193531
Wonder Girls,128048
TAIBIAN,830062
DIA,1144034
StudioEIM,11978034
DAViCHi,126592
Mamamoo,868006
APRIL,1103002
Triple H,12369104
Stray Kids,12647860
Rocoberry,916094
Plastic,896043
Standing Egg,127686
Brown Eyed Girls,126327
DAY6,1146052
I Am Piano,12080097
DREAMCATCHER,12262562
GD X TAEYANG,1032279
Infinite,126982
Sanulrim,127605
Red Velvet,976157
Super Junior,127587
굿나잇스탠드,1192052
FTISLAND,126737
AB6IX,31809277
We Are the Night,792757
miss A,127210
자장가,12462253
Jannabi,908181
B1A4,126409
七公主,127485
Namolla Family,166038
挪威森林,1019698
Lovelyz,1026002
CIX,32808965
f(x),127043
青春学概论,1103095
After School,126236
动物园,126606
EXO-CBX,12155133
VROMANCE,11995099
Stellar,127714
VICTON,12170060
Prenatal Education Music BEBE,11976084
屋顶月光,128040
Groovy Room,12213330
이웃집 꽃순이,12262858
Girl's Day,126828
As One,126243
乐童音乐家,758041
HIGHLIGHT,12302153
Urban Zakapa,127958
Love Rabbit,975350
Soran,127678
Wanna One,12506025
Teen Top,127873
(G)I-DLE,14055085
레게 강 같은 평화 (RGP),159554
Dungeon and Fighter,31464841
4MINUTE,128176
2PM,128182
10cm,128195
2NE1,128177
자장가,12462253
이웃집 꽃순이,12262858
강아지 음악,12474644
015B,128188
9秒,128231
2AM,128178
언니동생,1070038
1415,12387027
가을로 가는 기차,28085269
Tripped,13612780
2morro,12457048
클래식 오디세이,12458128
일급비밀(TST),12260234
Neso Records,12649666
Jus2,31615073
StingyQinks,12281068
8F,30146702
Peace,31930660
2BiC,128219
기니비니,12808041
100%,236161
오추프로젝트,1063096
좋아서 하는 밴드,127007
15&,186004
9th STREET,128198
포에버 프로젝트,12278709
키스위치,711337
4men,128211
406号 Project,962328
Blue Bird,826376
5dolls,128203
두리 싱어즈,12262233
다섯,12467033
블랙앤빌,12450228
1TEAM,31784330
2YOON,672003
9MUSES A,12080208
예그리나,12024498
92914,29812038
2Lson,128142
Evening,756076
24K,128240
어스,12023447
4-49,128226
Park G,908220
브로콜리너마저,126322
Brave Hongcha,31509395
호소,1019370
삼치와 이기리,11999032
ROXAM,1199103
8Eight,128175
엽기벨 코믹벨,12647498
구남과여라이딩스텔라,126803
소꿉놀이,894092
이달의 소녀 yyxy,14885058
위위,13582069
Merian 프로젝트,12408302
이성경X이루리,12902280
BADMINTON,31455268
4L,976169
콩콩 키즈,12475258
리틀팝콰이어,32213296
반려동물 테라피,12493292
뉴에이지 감성,12493313
가능동밴드,31465263
안녕의 온도,1116093
발라드 공장,12776147
동요박스,12487068
동요가 좋아요,12475457
소행성186,1137163
명콤비 TwinZ,127261
Toy,711192
91,128213
제이어스,1075060
기프트,27693936
엘키즈,12274254
신조음계,12637388
4x ,1085034
3Boys,350222
8390 프로젝트,1049505
언플러그드 피아노,12462289
3YE,32249047
Under Nineteen,30856874
11시11분,956058
사람12사람,1187054
대남협,11995151
ILUV,32137446
GET7_GOT7,12138444
니하고내하고,13222466
4ALT,31582732
마리슈,1060030
스토리 동요,12474067
비긴 어스,12501145
Apink,126277
AOA,126312
APRIL,1103002
After School,126236
As One,126243
Acourve,841299
ATEEZ,30107626
ASTRO,11996164
ALEPH,28083353
ADOY,15259115
Acoustic Collabo,126270
Advanced,12871563
Any Band,126217
A.N.JELL,126247
A.C.E,12440273
Acoustic Radio,126302
Adultchild,126224
April 2nd,11988089
AlphaBAT,844968
Apnea,126301
AOA CREAM,11996022
All That,126274
Acou Sweet,1155066
Asoto Union,126225
A.Tempo,1019351
ASMR White Noise,31639514
A-JAX,126306
"Apink BnN (普美, 南珠)",956190
Ants,12132451
Attack,126310
Arie Band,711139
A.cian,711091
A-Daily,1038251
Ally,126223
A Modern,126261
Akua,12090080
AKZ,1031096
Aurora,126254
ABRY,12871039
A.KOR,975142
ANM,12191227
A'ST1,126221
ASMR Lullaby,30314508
AL,126272
AshRock,12719868
Aile,126241
AB Avenue,126255
Amp,126293
Afrodino,711251
AboutU,13226609
Aquibird,126231
Alice In Neverland,126250
A.DE,12062302
Atombook,126220
AiRi,1019678
A-FUZZ,11976043
Ash Gray,126253
Avalanche,11987039
ABC,1181549
A-seed,12355451
Addnine Project,1019612
Awesome Baby,1087031
A-Prince,126311
Aprilkiss,126283
ABON,11978022
Anonymous Artists,28409387
Andy Working Holiday,12108676
A.SOME,11992084
Apollo 18,126245
ALL ABOUT,13226486
ALiKE,29354221
Angels,11986050
Abo,12594513
AFOS,12049127
Ashmute,1182323
A.H.H.A ,1155103
a home video,32040885
AMA-C,31362515
A.moment,31361505
AZERC,31328027
All I Have,30617413
ARGON,31155555
AQUA,30615465
ABOB,30987239
Apple Pie,27952397
ALLS,30618303
Animal Divers,27695905
Airheads,30616547
Always,15021197
Ascii Mode,30365259
ALL SUM,14727289
Awkward Studio,30316219
Air,14713157
Airplane Mode,29921175
AletheiA,13709513
Anotherus,28898275
AZM,13485017
Achim,27695919
Augment,13222541
All Against,27693931
BTS (防弹少年团),783124
BIGBANG,126339
BLACKPINK,12068017
BTOB,126454
Beast,126377
Brown Eyed Girls,126327
B1A4,126409
BEAT WIN,866082
Block B,126408
八音盒,12409318
BaeChiGi,126365
本月少女,12219101
Baby V.O.X,126328
Brown Eyes,126317
Bubble Sisters,126380
B.A.P,126438
Blue Eyelids,1150274
BESTie,791553
Block B - BASTARZ,1060066
Buzz,126334
Bye Bye Badman,126403
Brave Girls,126345
BTOB-BLUE,12121164
Berry Good,939034
BP RANIA,127542
BOYFRIEND,126412
Bank,905274
Brown Eyed Soul,126340
Buck,126432
Big Brain,1177017
Bard,126754
"Biu (陆星材,Joy)",12029322
Bring The Noiz,1088107
Belarus ,780012
BLO￦IN,12389240
BbAhn,126410
本月少女 1/3,12325080
Bundle Of Sound,12279210
玻璃箱子,126332
Busker Busker,126414
布丁,127407
Back-Shin Project,1180088
Black Pearl,126384
Busters,13711096
Bubble Booster,126276
BAMBINO,1085121
Bob Girls,958097
Badkiz,900003
BNW,893042
BGM,126381
Blady,126407
B.I.G,962082
Blankets,12593045
B-Side,12355222
Bebemon,12007350
Boni Pueri,12448080
BGH to,126411
Blackline,287339
BIGSTAR,126473
不汗党,1053015
BeautyHandsome,999015
BP POP,711266
Belle EPoque,126318
B.I&BOBBY,1181498
B.HEART,12213322
Bless,126394
BLACK6IX,12355545
Blakkk Banana,126404
Brolly,12088043
Bluedawn,127072
Battle,126325
Bulldog Mansion,723018
BGM4,1181034
Bluepaprika,907019
BNR,126396
Big Mama Soul,126415
Bohemian,126393
Big Mama,126323
Bubble-X,1054034
Bull-Dok,12144048
Buga Kingz,126443
悲伤歌曲,127728
Blackout,123249
Bloodred Hourglass,1161140
Blackcall,126469
Brand New Day,126348
BLACKMUSIC,12808012
Bikiny,126474
BlunT,12031064
Black Torns,30107629
BROKNMIND,12525563
彬彩贤ce,12251167
Basket Note,13500764
宝宝童谣,13581135
八音盒研究所,12596032
BerryGood Heart Heart,13973474
BeBe Mignon,126392
Beat Cream,12029378
Bebop,545792
Blueberry,126437
CLC,1053145
CNBLUE,126524
Clubhunter,126504
CHEEZE,126557
Cookie & Choco,126565
Crayon Pop,126581
Cool,126857
Cherry Bullet,30615644
C-CLOWN,126582
Carpediem,126539
超新星,126517
Casker,126482
CHI-CHI,126550
Cafe Tube,818010
Cultwo,126532
Cold Cherry,759312
春夏秋冬,126489
Chocolat,126552
才洲少年,126476
Celeb Five,13133016
彩虹,13158131
Carol,126479
Chance,12917037
Common Ground,126583
Cross Gene,126579
CODE-V,188612
Cherry Factory,1086059
Crack Bit,12279476
CAMILA,29355319
Can,126515
Classic Box,12424116
Cherry Filter,126478
CHERRY ON TOP,28389548
CocoSori,11974011
CRIMEBEATZ ,1064028
Chaness,996020
C-Real,126555
草莓牛奶,1019857
CDC,12448016
Crispi Crunch (크리스피 크런치),126544
CRAM,1054194
Cenchrea,12049129
CS Numbers,126551
Cleo,126484
Crude Play,12356398
Cube Girls,759053
Cool Age,13222624
Clumsy,126543
Critic,126570
Clover,126545
Chic,126520
Chocolate Note,12062314
Click-B,126487
Cardean,29500248
Crying Nut,126490
Cream Villa ,1053220
Cranfield,857348
C.I.V.A,12074206
Cott,12091160
纯情少年,1032250
纯情L,1193221
Cokejazz & Hoody,1084205
Chakra,126481
Charm,12082202
CURV,12389072
Counter Reset,126503
Couch Potato,1064056
Cool Running,12192079
Champon Music,975004
Chocolat.D,12053219
Crash,126488
CUORE DI DIO,13134133
触月,127902
Classic Poem,12474281
CCC Music,12155149
Coda Bridge,12054161
COTTON STICK,30723766
昌秀和大婶百年夫妇,31040053
CLAN TAMONG,30316370
Convers,30123569
Classic Jazz Trio,30107710
Can`t Stop Worship,29490645
Crafter Guitars,29925326
CoCo&MooN,28866441
Cereal,29922966
Chico Cubo,27951881
CHIMMI,27888522
cozymelo,27951633
Cellife,27695218
Creative Project,15024149
Camel Desert Star,14712010
C Project Children #1,15023053
Coming Soon,13839566
C Project Classic,15023033
Cosmo Jungle,13644054
Colorful Standard,12603689
CBC Complete Edition,13498722
Contempo,12597917
Code 82,13226502
CASHCOMA,12492709
DIA,1144034
DAViCHi,126592
DAY6,1146052
DREAMCATCHER,12262562
动物园,126606
东方神起,126614
DJ DOC,126599
帝国的孩子们,128154
Dynamic Duo,126610
Donawhale,126604
Dellon,536507
DMTN,711244
DDR,861228
Dal★shabet,126642
dj max,159416
殆死悲爱,126596
第二个月,126597
December,126631
Delight,126628
Dick Punks,126677
Double Trouble,126595
Dear Cloud,126589
D-Unit,126679
Ducktails,91166
Deli Spice,126607
Daybreak,126632
大瓶,992068
Dream Girls,126591
Dorothy,12097137
Day Trip,126617
Dew,12088018
Dew.y Ochestra,850008
DEUX,126601
大国男児,159387
Dasoni,713035
DAY6 x 车日勋,30615509
电鳗,711035
DreamNote,30616250
Double Note,126620
Drug Restaurant,1078364
DJ AMAYA VS. GROOVEBOT,160727
DONGKIZ,30616645
D-CRUNCH,28389402
DJ Brother,126663
Dia Tree,126676
Deep Forest,126646
Devils,126609
D.I.A,126622
Duo Bandini,1131004
D-day,816088
DearFrom,12493774
DiaGirls,1181337
DUETTO,12431084
DalNOTE,12108621
Deliver,1026006
DNT,126590
Daisy,736121
Dear Life,1087631
Double A,126660
D:amant,13776102
Deep,13734130
DnG,126652
Dead Buttons,11987085
D.HOLIC,1040068
Die-A Project,1181523
Deep Brown,844031
Dream World Diary,30617530
Duplexcity,32200407
Dalpeun,30449258
Danny Boy & The Carriages,30528363
D.soul,28410194
Dope Go`realaaz,30470219
Double Shot,27952010
Desolate Circle,29497447
December(朴中勋 + 金敏石),13709778
Delta City,29497351
DALBIM,13498246
DAY5FF,29488575
DOT,13429246
dsel X KHUNDI PANDA,28859187
Dreming Butterfly,12996942
Daho,28410191
Day And Night,12786098
"DAP (YUP, HERSHEY, GINZA)",28393455
Durian,12647418
DISH CRIMSON,28358759
Drum&Piano,12602854
Dream Seller,28103447
DULSORI,12467014
Delight Choir,27951911
地球村分享爱,12441326
Double Juice,27695703
DeeTime,12441014
Dis Boyz,13499835
DINS,12440298
Dublin Dudud Ochestra,13430123
Dented Hearts,12356282
Double Remedy,12492699
Dongnaeppangzip,12348070
Dry Night,12487127
EVERGLOW,31155429
EXO,759509
EXID,126721
Epik High,126682
EXO-CBX,12155133
Espresso,126696
EXO-K,126722
Eluphant,126706
ELRIS,12451230
Eve,126697
Every Single Day,126689
Electroboyz,126694
Elizabeth,126713
Ez-Life,126699
EZIS,126731
EE,986180
EQ쏙쏙동요,12493324
EvoL,126732
儿歌,14887281
Emerald Castle,1057188
Eyelashes,126750
Easy FM,126702
EOS,126687
ECS,126708
Eden Beatz,862067
EL PATRON,15249154
ECO,735082
Eco Bridge,126688
Exit,126726
E.To.Rock Project,13057672
Eternal Morning,126680
Easy Humming,12342122
EVE,996234
Easy age,12458150
Early Summer,13581151
East Corner,12630310
Ears,12087108
EGG,1116265
Ever-New,1023324
ENOi,31837077
Empty Chair,29921964
二十四,31545581
Ex,27888464
Enojusa,27888685
Eve2Mary ,27693516
Esquimo Girl,27695581
Elsys Ensemble,12493016
El Caminito,15022013
Echo Dyllis,12474320
Ets,13431117
儿歌天使们,12462180
Esquimo,12676389
E-ruda,12458236
EXP EDITION,12376041
耳目口鼻,12441216
ELIM,12108701
Enzo Randisi Quartet,12279748
EQ,12080333
Eight O Nine,12090084
ExoDus Records,12047609
Exit10,12090024
East Modern,12023197
Ensemble 9),12048168
EXCITE,854185
Exclamo,12029044
Eastern Sidekick,723045
Eight Cost,1122084
Egobomb,711405
E2RE,1049544
Ego Face,126733
Evo Nine,747152
Elestic,126717
E.S.C.,561096
Eiyo,126709
Electree,126736
E.N Ness,126705
Earbooth,126728
Evas,126701
Escrow,126720
EEI Music,30529354
Elope,126716
Evangeilstar,30470242
EUNG FLOWER,126712
Enby New,30359898
E.Motion,126704
Emotional Salesboy,30231826
EZ-Rider,126700
E&I ensemble,30187506
Eloise,126692
ECE,30109566
Edel Reinklang,30106439
Elecpahant,29924566
Entropy Blue,29924039
EINSTOWN,29490482
End These Days,29922755
Essay,14998046
Energes,29497267
E&I 중창단,13227606
EN-Tik,27695579
Energetical Jackies,13222674
FTISLAND,126737
f(x),127043
FAVORITE,12492442
FIESTAR,126783
Free Style,126741
Flow,1054018
FIN.K.L,127040
Fly To The Sky,126762
复活,126752
Four Media,30406226
fromis_9,12901168
F.CUZ,126760
FANATICS-FLAVOR,30858691
Freedom Orchestra,126756
Forestella,13499868
FeelGhoodMusic,12502079
Future Heaven,126782
Flashe,126781
FORTE DI QUATTRO,12339059
Friends,1074056
Fanny Fink,126739
Flower,126767
Floating Island,1156427
F.I.X,126776
Frenzy,126764
Flying Girls,126740
Foxy,126759
Fling,1081613
Faint,126771
Famerz,758003
FlyWithMe,27696022
FameUs,1018111
From The Airport,756314
Free Star,126765
F B_D,31783218
FAVEGIRLS,31155397
Fatal Joke,30315306
Friend,31154633
FAKE UNIVERSE,30110234
felice singers ,30615449
Fuzzy Pug,28393142
Flare,30531285
fa`ce,28085450
Full Moon,15021097
Frankie Animal,15022134
freSpark,12645477
Farewell Radio,13432202
FREAKX,12475481
Force Wave,13059946
Fusion国乐美人,12436069
Fishingirls,12774734
FIRST LADY,12356125
发动Band,12645078
FLASH BANG,12202173
F＆F,12474146
FEELin,12132013
FAVST,12468014
Flat ground,12108425
Fourcut,12467026
F.sharp,12107481
富平循道宗安杰洛斯儿童合唱团,12449062
FolkSpoon,12096305
FoRest,12385018
Flower High,1193117
分类清理,12369102
Forest Rain,1070041
Frank,12311014
French Knot,1061001
Feverdogs,12191202
FlinN,1055041
Fusion korea musik hey-ya,12108378
Fantastik DOS,832757
From The East,12108354
Fois,126785
F.iNapt,12108298
Full Time,126773
Fordearone,12107622
FreeQ,126753
Fruity Woops,12098094
Flaming Star,126749
Four Tune,12073198
Franco Romano & Nami,126745
Fit Girl`s,1094202
FAVEBOYS,31153448
Fri.D,1051038
F.W.D.,30111312
Fames,864138
Frohe,29497428
Factory Boi,842014
FOURever,13643184
Faddy Robot,126786
Foul Child,13497648
Fit Girls,126770
from all to human,12896164
for friends,27693743
Freeday,12603844
Friends,13497079
Flying Dog,12602688
FLAVORS,12794023
Fallin',12504120
GOT7,881021
GFRIEND,1046043
高耀太,126797
